-10.000000 0.000000 100000.000000 1.000000
-9.980000 nan nan nan
-9.960000 nan nan nan
-9.940000 nan nan nan
-9.920000 nan nan nan
-9.900000 nan nan nan
-9.880000 nan nan nan
-9.860000 nan nan nan
-9.840000 nan nan nan
-9.820000 nan nan nan
-9.800000 nan nan nan
-9.780000 nan nan nan
-9.760000 nan nan nan
-9.740000 nan nan nan
-9.720000 nan nan nan
-9.700000 nan nan nan
-9.680000 nan nan nan
-9.660000 nan nan nan
-9.640000 nan nan nan
-9.620000 nan nan nan
-9.600000 nan nan nan
-9.580000 nan nan nan
-9.560000 nan nan nan
-9.540000 nan nan nan
-9.520000 nan nan nan
-9.500000 nan nan nan
-9.480000 nan nan nan
-9.460000 nan nan nan
-9.440000 nan nan nan
-9.420000 nan nan nan
-9.400000 nan nan nan
-9.380000 nan nan nan
-9.360000 nan nan nan
-9.340000 nan nan nan
-9.320000 nan nan nan
-9.300000 nan nan nan
-9.280000 nan nan nan
-9.260000 nan nan nan
-9.240000 nan nan nan
-9.220000 nan nan nan
-9.200000 nan nan nan
-9.180000 nan nan nan
-9.160000 nan nan nan
-9.140000 nan nan nan
-9.120000 nan nan nan
-9.100000 nan nan nan
-9.080000 nan nan nan
-9.060000 nan nan nan
-9.040000 nan nan nan
-9.020000 nan nan nan
-9.000000 nan nan nan
-8.980000 nan nan nan
-8.960000 nan nan nan
-8.940000 nan nan nan
-8.920000 nan nan nan
-8.900000 nan nan nan
-8.880000 nan nan nan
-8.860000 nan nan nan
-8.840000 nan nan nan
-8.820000 nan nan nan
-8.800000 nan nan nan
-8.780000 nan nan nan
-8.760000 nan nan nan
-8.740000 nan nan nan
-8.720000 nan nan nan
-8.700000 nan nan nan
-8.680000 nan nan nan
-8.660000 nan nan nan
-8.640000 nan nan nan
-8.620000 nan nan nan
-8.600000 nan nan nan
-8.580000 nan nan nan
-8.560000 nan nan nan
-8.540000 nan nan nan
-8.520000 nan nan nan
-8.500000 nan nan nan
-8.480000 nan nan nan
-8.460000 nan nan nan
-8.440000 nan nan nan
-8.420000 nan nan nan
-8.400000 nan nan nan
-8.380000 nan nan nan
-8.360000 nan nan nan
-8.340000 nan nan nan
-8.320000 nan nan nan
-8.300000 nan nan nan
-8.280000 nan nan nan
-8.260000 nan nan nan
-8.240000 nan nan nan
-8.220000 nan nan nan
-8.200000 nan nan nan
-8.180000 nan nan nan
-8.160000 nan nan nan
-8.140000 nan nan nan
-8.120000 nan nan nan
-8.100000 nan nan nan
-8.080000 nan nan nan
-8.060000 nan nan nan
-8.040000 nan nan nan
-8.020000 nan nan nan
-8.000000 nan nan nan
-7.980000 nan nan nan
-7.960000 nan nan nan
-7.940000 nan nan nan
-7.920000 nan nan nan
-7.900000 nan nan nan
-7.880000 nan nan nan
-7.860000 nan nan nan
-7.840000 nan nan nan
-7.820000 nan nan nan
-7.800000 nan nan nan
-7.780000 nan nan nan
-7.760000 nan nan nan
-7.740000 nan nan nan
-7.720000 nan nan nan
-7.700000 nan nan nan
-7.680000 nan nan nan
-7.660000 nan nan nan
-7.640000 nan nan nan
-7.620000 nan nan nan
-7.600000 nan nan nan
-7.580000 nan nan nan
-7.560000 nan nan nan
-7.540000 nan nan nan
-7.520000 nan nan nan
-7.500000 nan nan nan
-7.480000 nan nan nan
-7.460000 nan nan nan
-7.440000 nan nan nan
-7.420000 nan nan nan
-7.400000 nan nan nan
-7.380000 nan nan nan
-7.360000 nan nan nan
-7.340000 nan nan nan
-7.320000 nan nan nan
-7.300000 nan nan nan
-7.280000 nan nan nan
-7.260000 nan nan nan
-7.240000 nan nan nan
-7.220000 nan nan nan
-7.200000 nan nan nan
-7.180000 nan nan nan
-7.160000 nan nan nan
-7.140000 nan nan nan
-7.120000 nan nan nan
-7.100000 nan nan nan
-7.080000 nan nan nan
-7.060000 nan nan nan
-7.040000 nan nan nan
-7.020000 nan nan nan
-7.000000 nan nan nan
-6.980000 nan nan nan
-6.960000 nan nan nan
-6.940000 nan nan nan
-6.920000 nan nan nan
-6.900000 nan nan nan
-6.880000 nan nan nan
-6.860000 nan nan nan
-6.840000 nan nan nan
-6.820000 nan nan nan
-6.800000 nan nan nan
-6.780000 nan nan nan
-6.760000 nan nan nan
-6.740000 nan nan nan
-6.720000 nan nan nan
